pair,task,sample_key,idx,id,solved,oracle_ratio,oracle_needed_budget,capped_oracle_needed_budget,unsolved_cap_budget,brekv_budget,brekv_score
pair6_llama32_abliterated_deepseek3b,hotpotqa,385::5a7d22dc5542995ed0d16600,385,5a7d22dc5542995ed0d16600,True,0.5,0.517857,0.517857,0.612705,0.232436,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,386::5ae291bb5542996483e649f6,386,5ae291bb5542996483e649f6,False,NA,NA,0.614286,0.614286,0.223214,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,387::5abfde655542997719eab6f2,387,5abfde655542997719eab6f2,True,0.25,0.27969,0.27969,0.616609,0.270224,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,388::5ae67fad5542991bbc976100,388,5ae67fad5542991bbc976100,True,0.15,0.184066,0.184066,0.610577,0.257555,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,389::5ab2a1f35542997061209677,389,5ab2a1f35542997061209677,True,0.1,0.132143,0.132143,0.614286,0.223214,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,390::5a74ab6055429916b01641b9,390,5a74ab6055429916b01641b9,False,NA,NA,0.616609,0.616609,0.303787,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,391::5a8b97485542995d1e6f140f,391,5a8b97485542995d1e6f140f,False,NA,NA,0.609073,0.609073,0.280405,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,392::5adcdc6c5542992c1e3a2437,392,5adcdc6c5542992c1e3a2437,False,NA,NA,0.61684,0.61684,0.241485,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,393::5ae73ddb554299572ea5478d,393,5ae73ddb554299572ea5478d,True,0.2,0.228571,0.228571,0.614286,0.275188,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,394::5ade618e554299728e26c700,394,5ade618e554299728e26c700,True,0.1,0.15379,0.15379,0.616254,0.26312,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,395::5a76404b5542994ccc91873d,395,5a76404b5542994ccc91873d,True,0.1,0.158815,0.158815,0.610182,0.257979,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,396::5ac44b47554299194317396c,396,5ac44b47554299194317396c,False,NA,NA,0.613226,0.613226,0.273155,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,397::5ac27afa5542990b17b153b5,397,5ac27afa5542990b17b153b5,True,0.15,0.179978,0.179978,0.612767,0.269404,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,398::5ac2c4fe554299218029db3b,398,5ac2c4fe554299218029db3b,True,0.2,0.230263,0.230263,0.610902,0.286028,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,399::5ae49b705542995ad6573dbc,399,5ae49b705542995ad6573dbc,False,NA,NA,0.612297,0.612297,0.268041,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,400::5ae5fc345542993aec5ec1f8,400,5ae5fc345542993aec5ec1f8,True,0.15,0.182592,0.182592,0.61684,0.27649,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,401::5a8d651955429941ae14dfaf,401,5a8d651955429941ae14dfaf,True,0.1,0.139961,0.139961,0.617761,0.243565,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,402::5a839cb9554299123d8c2169,402,5a839cb9554299123d8c2169,True,0.5,0.517857,0.517857,0.610182,0.240122,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,403::5adbe1b355429944faac23a0,403,5adbe1b355429944faac23a0,True,0.1,0.134615,0.134615,0.612637,0.239621,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,404::5ac29cf8554299218029dac2,404,5ac29cf8554299218029dac2,True,0.2,0.226329,0.226329,0.618771,0.265365,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,405::5ae21ef35542994d89d5b35d,405,5ae21ef35542994d89d5b35d,True,0.2,0.230011,0.230011,0.611407,0.244403,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,406::5ae1ebf95542997283cd22f2,406,5ae1ebf95542997283cd22f2,False,NA,NA,0.612564,0.612564,0.264668,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,407::5a8b98665542995d1e6f1413,407,5a8b98665542995d1e6f1413,True,0.2,0.234244,0.234244,0.617122,0.285189,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,408::5ae3d67f5542992f92d8238f,408,5ae3d67f5542992f92d8238f,True,0.15,0.183309,0.183309,0.616254,0.259475,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,409::5a8cb4b2554299585d9e372a,409,5a8cb4b2554299585d9e372a,True,0.15,0.183468,0.183468,0.611175,0.283698,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,410::5ae30aa05542992decbdcdd7,410,5ae30aa05542992decbdcdd7,True,0.25,0.276786,0.276786,0.610577,0.266827,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,411::5adcaa7f5542990d50227cdb,411,5adcaa7f5542990d50227cdb,True,0.15,0.182809,0.182809,0.61592,0.24092,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,412::5a8d40715542994ba4e3dc3a,412,5a8d40715542994ba4e3dc3a,True,0.1,0.128818,0.128818,0.614286,0.249754,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,413::5ae4f2595542990ba0bbb1a8,413,5ae4f2595542990ba0bbb1a8,True,0.4,0.423525,0.423525,0.612189,0.261258,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,414::5ac507725542994611c8b32a,414,5ac507725542994611c8b32a,True,0.5,0.517857,0.517857,0.613017,0.280075,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,415::5a8f5bb45542992414482a77,415,5a8f5bb45542992414482a77,True,0.6,0.62013,0.62013,0.62013,0.281926,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,416::5ae1f2d4554299234fd04358,416,5ae1f2d4554299234fd04358,True,0.15,0.176339,0.176339,0.618304,0.264881,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,417::5ae2fca555429928c423958a,417,5ae2fca555429928c423958a,True,0.2,0.228571,0.228571,0.614286,0.240476,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,418::5adc0f8d55429947ff1738ef,418,5adc0f8d55429947ff1738ef,True,0.2,0.228571,0.228571,0.614286,0.260065,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,419::5add64065542995b365fab25,419,5add64065542995b365fab25,False,NA,NA,0.616158,0.616158,0.253467,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,420::5a7d26bd554299452d57bb28,420,5a7d26bd554299452d57bb28,False,NA,NA,0.612928,0.612928,0.258048,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,421::5abba581554299642a094af9,421,5abba581554299642a094af9,False,NA,NA,0.615434,0.615434,0.251488,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,422::5a7f89c75542994857a76775,422,5a7f89c75542994857a76775,True,0.15,0.178261,0.178261,0.614286,0.267081,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,423::5ae531695542990ba0bbb1fb,423,5ae531695542990ba0bbb1fb,True,0.2,0.226452,0.226452,0.618524,0.246468,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,424::5a8d5f16554299585d9e37c5,424,5a8d5f16554299585d9e37c5,True,0.1,0.130952,0.130952,0.613095,0.235229,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,425::5ade1f1c55429939a52fe82d,425,5ade1f1c55429939a52fe82d,True,0.1,0.180357,0.180357,0.614286,0.261607,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,426::5a70f4c45542994082a3e437,426,5a70f4c45542994082a3e437,True,0.2,0.223868,0.223868,0.611934,0.255226,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,427::5a8a07af55429970aeb70222,427,5a8a07af55429970aeb70222,True,0.1,0.131504,0.131504,0.61684,0.241012,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,428::5abd332e5542993062266bdd,428,5abd332e5542993062266bdd,False,NA,NA,0.611934,0.611934,0.252613,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,429::5ae4869755429970de88d99a,429,5ae4869755429970de88d99a,False,NA,NA,0.617021,0.617021,0.213779,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,430::5a8d841955429941ae14dfe6,430,5a8d841955429941ae14dfe6,True,0.2,0.231985,0.231985,0.615992,0.244627,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,431::5a87c0945542996e4f30890b,431,5a87c0945542996e4f30890b,True,0.1,0.131459,0.131459,0.617021,0.237082,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,432::5a8a9bc15542996c9b8d5f36,432,5a8a9bc15542996c9b8d5f36,True,0.2,0.224967,0.224967,0.612483,0.233645,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,433::5adc93a4554299438c868e01,433,5adc93a4554299438c868e01,True,0.1,0.143858,0.143858,0.612483,0.25,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,434::5ae564a155429960a22e02e4,434,5ae564a155429960a22e02e4,True,0.35,0.369505,0.369505,0.610577,0.221154,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,435::5ab56b9b5542997d4ad1f113,435,5ab56b9b5542997d4ad1f113,False,NA,NA,0.616254,0.616254,0.251822,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,436::5a74d9c555429929fddd84fb,436,5a74d9c555429929fddd84fb,True,0.15,0.180357,0.180357,0.614286,0.256429,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,437::5a8af56855429950cd6afc2f,437,5a8af56855429950cd6afc2f,False,NA,NA,0.616609,0.616609,0.25,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,438::5ab3c470554299233954ffa1,438,5ab3c470554299233954ffa1,True,0.1,0.131459,0.131459,0.617021,0.27153,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,439::5ae20c465542997283cd236a,439,5ae20c465542997283cd236a,False,NA,NA,0.617122,0.617122,0.274422,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,440::5ab5b701554299637185c5e7,440,5ab5b701554299637185c5e7,True,0.15,0.182809,0.182809,0.61592,0.251513,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,441::5ae829ea5542997ec2727738,441,5ae829ea5542997ec2727738,True,0.35,0.372093,0.372093,0.618771,0.27201,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,442::5ac546975542993e66e8229a,442,5ac546975542993e66e8229a,True,0.1,0.131407,0.131407,0.61723,0.250818,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,443::5a81a63c5542990a1d231e45,443,5a81a63c5542990a1d231e45,False,NA,NA,0.614286,0.614286,0.235165,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,444::5a72af155542992359bc316c,444,5a72af155542992359bc316c,True,0.1,0.128818,0.128818,0.614286,0.247783,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,445::5abd6f0855429933744ab7d5,445,5abd6f0855429933744ab7d5,True,0.15,0.181122,0.181122,0.617347,0.230442,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,446::5adefcf15542995ec70e8f4c,446,5adefcf15542995ec70e8f4c,False,NA,NA,0.618524,0.618524,0.252747,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,447::5ae15ae25542990adbacf767,447,5ae15ae25542990adbacf767,True,0.15,0.179638,0.179638,0.611407,0.240139,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,448::5abbf43d5542993f40c73c2f,448,5abbf43d5542993f40c73c2f,True,0.1,0.13279,0.13279,0.611697,0.254794,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,449::5a7ab1b055429927d897bef4,449,5a7ab1b055429927d897bef4,True,0.1,0.170266,0.170266,0.618771,0.269518,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,450::5a7d2afd5542995f4f402221,450,5a7d2afd5542995f4f402221,True,0.25,0.276786,0.276786,0.614286,0.274554,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,451::5a84c0765542991dd0999dd9,451,5a84c0765542991dd0999dd9,True,0.15,0.182933,0.182933,0.61723,0.218648,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,452::5ae0bc185542993d6555ec29,452,5ae0bc185542993d6555ec29,True,0.1,0.139961,0.139961,0.617761,0.23713,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,453::5a7cef5d55429909bec768ac,453,5a7cef5d55429909bec768ac,False,NA,NA,0.614286,0.614286,0.257519,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,454::5a899f4955429946c8d6e971,454,5a899f4955429946c8d6e971,True,0.6,0.618304,0.618304,0.618304,0.27567,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,455::5a8ed7b455429917b4a5bdd1,455,5a8ed7b455429917b4a5bdd1,True,0.15,0.179558,0.179558,0.616417,0.21547,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,456::5a835a265542992ef85e2281,456,5a835a265542992ef85e2281,True,0.15,0.178571,0.178571,0.616071,0.266204,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,457::5a8c52685542995e66a475bb,457,5a8c52685542995e66a475bb,True,0.15,0.176829,0.176829,0.615854,0.248548,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,458::5ab4e48655429942dd415f9c,458,5ab4e48655429942dd415f9c,True,0.1,0.171849,0.171849,0.614286,0.283613,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,459::5ae67dba55429908198fa5f0,459,5ae67dba55429908198fa5f0,True,0.3,0.322205,0.322205,0.615683,0.255952,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,460::5ae13c5155429920d5234336,460,5ae13c5155429920d5234336,True,0.1,0.131459,0.131459,0.617021,0.295339,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,461::5ab2b7405542991669774069,461,5ab2b7405542991669774069,True,0.1,0.14916,0.14916,0.612395,0.223739,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,462::5ab1c693554299722f9b4c66,462,5ab1c693554299722f9b4c66,True,0.15,0.185714,0.185714,0.614286,0.246032,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,463::5ae692e35542996d980e7c0e,463,5ae692e35542996d980e7c0e,True,0.35,0.371978,0.371978,0.614286,0.213004,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,464::5a7f74975542992097ad2f77,464,5a7f74975542992097ad2f77,True,0.2,0.226329,0.226329,0.618771,0.293189,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,465::5a7e30b255429934daa2fbeb,465,5a7e30b255429934daa2fbeb,True,0.1,0.132653,0.132653,0.612245,0.223356,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,466::5a7ca95b55429935c91b5287,466,5a7ca95b55429935c91b5287,True,0.15,0.18072,0.18072,0.615736,0.233083,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,467::5abfa18f5542990832d3a176,467,5abfa18f5542990832d3a176,True,0.2,0.224379,0.224379,0.612189,0.249224,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,468::5a8a39b355429930ff3c0d13,468,5a8a39b355429930ff3c0d13,True,0.5,0.517857,0.517857,0.612189,0.269798,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,469::5ab2958c554299449642c912,469,5ab2958c554299449642c912,True,0.25,0.276786,0.276786,0.608259,0.290737,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,470::5ae7eaf65542994a481bbe1d,470,5ae7eaf65542994a481bbe1d,True,0.3,0.327009,0.327009,0.618304,0.25,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,471::5aba916c55429901930fa83b,471,5aba916c55429901930fa83b,True,0.1,0.13279,0.13279,0.611697,0.213087,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,472::5ac0d981554299012d1db646,472,5ac0d981554299012d1db646,True,0.3,0.323561,0.323561,0.611407,0.24307,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,473::5ade653f55429975fa854ebb,473,5ade653f55429975fa854ebb,True,0.2,0.228571,0.228571,0.614286,0.251714,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,474::5ab54e145542992aa134a2a1,474,5ab54e145542992aa134a2a1,True,0.15,0.183468,0.183468,0.611175,0.226382,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,475::5a8518a75542994c784ddaf7,475,5a8518a75542994c784ddaf7,True,0.1,0.196429,0.196429,0.611607,0.265873,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,476::5ac175635542994ab5c67d4b,476,5ac175635542994ab5c67d4b,True,0.25,0.273077,0.273077,0.614286,0.290659,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,477::5abd889f55429924427fd046,477,5abd889f55429924427fd046,True,0.2,0.228571,0.228571,0.614286,0.2625,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,478::5a772c925542993735360208,478,5a772c925542993735360208,True,0.1,0.155007,0.155007,0.612297,0.254418,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,479::5ab492155542991779162ce3,479,5ab492155542991779162ce3,True,0.6,0.612637,0.612637,0.612637,0.257937,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,480::5ae5ef105542996de7b71a72,480,5ae5ef105542996de7b71a72,True,0.15,0.181478,0.181478,0.613164,0.209095,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,481::5a8ad2f3554299515336138d,481,5a8ad2f3554299515336138d,True,0.2,0.228571,0.228571,0.614286,0.215584,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,482::5a7d07a455429907fabef0ae,482,5a7d07a455429907fabef0ae,True,0.5,0.521429,0.521429,0.614286,0.255556,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,483::5aba89d555429901930fa816,483,5aba89d555429901930fa816,True,0.15,0.177521,0.177521,0.612395,0.247199,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,484::5a8c7623554299653c1aa07a,484,5a8c7623554299653c1aa07a,True,0.1,0.203416,0.203416,0.608696,0.269669,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,485::5a79ecd05542996c55b2dca1,485,5a79ecd05542996c55b2dca1,True,0.4,0.421429,0.421429,0.614286,0.263975,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,486::5adec4695542992fa25da83a,486,5adec4695542992fa25da83a,True,0.15,0.181398,0.181398,0.611511,0.245375,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,487::5ae608f2554299546bf83026,487,5ae608f2554299546bf83026,True,0.6,0.609403,0.609403,0.609403,0.250452,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,488::5abfd5c45542994516f4550e,488,5abfd5c45542994516f4550e,True,0.15,0.179331,0.179331,0.617021,0.20542,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,489::5adce12e5542990d50227d4f,489,5adce12e5542990d50227d4f,True,0.1,0.158815,0.158815,0.610182,0.273936,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,490::5a851b0d5542997175ce1f7f,490,5a851b0d5542997175ce1f7f,True,0.6,0.608696,0.608696,0.608696,0.287267,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,491::5ae164cf5542997b2ef7d1cd,491,5ae164cf5542997b2ef7d1cd,True,0.15,0.182188,0.182188,0.615506,0.25113,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,492::5a8c493e554299653c1aa020,492,5a8c493e554299653c1aa020,False,NA,NA,0.610747,0.610747,0.286697,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,493::5a89dbec554299669944a5d6,493,5a89dbec554299669944a5d6,True,0.1,0.143858,0.143858,0.612483,0.270694,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,494::5ae1389655429901ffe4ae05,494,5ae1389655429901ffe4ae05,True,0.2,0.228571,0.228571,0.614286,0.264881,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,495::5adc6a3b55429947ff173953,495,5adc6a3b55429947ff173953,True,0.15,0.180784,0.180784,0.615992,0.25885,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,496::5ac02880554299012d1db5c0,496,5ac02880554299012d1db5c0,True,0.1,0.130562,0.130562,0.612705,0.254098,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,497::5aba0c2655429955dce3edb7,497,5aba0c2655429955dce3edb7,False,NA,NA,0.618771,0.618771,0.297757,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,498::5add44c25542997545bbbd0a,498,5add44c25542997545bbbd0a,False,NA,NA,0.61592,0.61592,0.260593,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,499::5a7616755542992d0ec06028,499,5a7616755542992d0ec06028,True,0.25,0.280181,0.280181,0.619718,0.288229,1.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,0::c29e95ab6195406aceecf3874186150cb1b8b26db5bcd0e4,0,c29e95ab6195406aceecf3874186150cb1b8b26db5bcd0e4,True,0.15,0.180607,0.180607,0.614036,0.289855,1.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,1::1d46294ee8fcc0a64828778b04198fcbe4f75841775e1205,1,1d46294ee8fcc0a64828778b04198fcbe4f75841775e1205,False,NA,NA,0.614268,0.614268,0.426309,0.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,2::5b978c8d5792b07ad99da0fc2639c6046051e9c29825ad25,2,5b978c8d5792b07ad99da0fc2639c6046051e9c29825ad25,True,0.1,0.132119,0.132119,0.614262,0.402072,1.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,3::2f73cf12085e3fb879c775fc4851b72092a060cad5a927c6,3,2f73cf12085e3fb879c775fc4851b72092a060cad5a927c6,True,0.15,0.180357,0.180357,0.614286,0.412839,1.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,4::41e27260a12cc40a778f8c1ba8bf643ee655871a458e5e1c,4,41e27260a12cc40a778f8c1ba8bf643ee655871a458e5e1c,False,NA,NA,0.614337,0.614337,0.438523,0.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,5::917f18543035ee1b9161cded1d3352531dbf3b249b5f0a18,5,917f18543035ee1b9161cded1d3352531dbf3b249b5f0a18,True,0.15,0.180362,0.180362,0.614304,0.446672,0.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,6::b5b0eb150f44a4d7641b9adf9267ca0c2492ea46626449b3,6,b5b0eb150f44a4d7641b9adf9267ca0c2492ea46626449b3,False,NA,NA,0.614262,0.614262,0.403468,0.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,7::e02f6a69d7b2a96a3aa6cd84a9189c2d552f6fb089f216e1,7,e02f6a69d7b2a96a3aa6cd84a9189c2d552f6fb089f216e1,True,0.1,0.132206,0.132206,0.614349,0.356393,1.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,8::ed61bdde19a3446389e989c06ab4209f464f9484d42dbd1c,8,ed61bdde19a3446389e989c06ab4209f464f9484d42dbd1c,False,NA,NA,0.614084,0.614084,0.227157,0.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,9::c7ad556387e8215bae3f8ccd30ba35e0093218fe48168718,9,c7ad556387e8215bae3f8ccd30ba35e0093218fe48168718,True,0.1,0.132136,0.132136,0.614314,0.446528,1.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,10::566881d2138d7e29cd6dd2b661b6f7ffe4c515c92fdaf837,10,566881d2138d7e29cd6dd2b661b6f7ffe4c515c92fdaf837,False,NA,NA,0.614307,0.614307,0.406801,0.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,11::0f101ee4ea9d1d88998598e0405367ad95912c92a7d7a31d,11,0f101ee4ea9d1d88998598e0405367ad95912c92a7d7a31d,True,0.1,0.132123,0.132123,0.614266,0.410794,1.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,12::b3f3be2f0b46c0df08868f749519635186e6e22cf054ca79,12,b3f3be2f0b46c0df08868f749519635186e6e22cf054ca79,True,0.2,0.228557,0.228557,0.614314,0.443977,1.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,13::4c7891d780eb3f45e8c4e5bf14fd9ed6c0bf898fb159b329,13,4c7891d780eb3f45e8c4e5bf14fd9ed6c0bf898fb159b329,False,NA,NA,0.614262,0.614262,0.411454,0.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,14::04b588ff2dea15f4a9c4fdbaabc55aaad1ba3446114d6741,14,04b588ff2dea15f4a9c4fdbaabc55aaad1ba3446114d6741,True,0.1,0.132123,0.132123,0.614265,0.429662,1.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,15::470018af720bc15decf8f7a9643250c9a6548c8efeb394cd,15,470018af720bc15decf8f7a9643250c9a6548c8efeb394cd,True,0.1,0.132211,0.132211,0.614354,0.341225,1.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,16::120cb783c796fbedbc76f04cf9be3318e54a63cd642c4401,16,120cb783c796fbedbc76f04cf9be3318e54a63cd642c4401,False,NA,NA,0.614286,0.614286,0.403854,0.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,17::032ee1448dec7751d00cd9f752fc61c5843a47e49dd7fcb6,17,032ee1448dec7751d00cd9f752fc61c5843a47e49dd7fcb6,False,NA,NA,0.614329,0.614329,0.441262,0.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,18::18ef34b54d2ddc134e1be7cae3d6101432465011d016c77a,18,18ef34b54d2ddc134e1be7cae3d6101432465011d016c77a,False,NA,NA,0.614286,0.614286,0.416104,0.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,19::74334862b5d8e2a02deb3c24aa90d5339e443fbc412453b8,19,74334862b5d8e2a02deb3c24aa90d5339e443fbc412453b8,True,0.25,0.276848,0.276848,0.614286,0.350343,1.0
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,20::934162f30867844eb8d74c9d62c1e2aba3fca790b5b1d53e,20,934162f30867844eb8d74c9d62c1e2aba3fca790b5b1d53e,True,0.1,0.131969,0.131969,0.614112,0.290419,1.0
